"SKU","MasterProductID","Status","ProductName","Color","Cut","Material","Gender","BrandSegment","Pillar","MerchPlannerCategory","Collection","Sleeve","ProductType","SizeChart","SizeChartMessaging","Price","SalePrice","Description","ActualStartDate","TargetLaunchDate","InitialSeasonLaunch","LifeCycle","InitialPairsOrdered","NikeProductID","InstanceID","InspirationID","FOB","APS","MainColorHex","AccentColorHex","X Ref Style","Comments","CORE","dyoVersionProductID","dyoVersionInspirationID"
"gc40Con","GiftCard","Online","Converse.com $40 Gift Card",,,,,,"Gift Cards","Gift Cards -Physical",,"Holiday Converse","physicalgc",,,40.00,0.00,,,,"10 Holiday","Runout",,,,,,,,,,,"N",,
"gc30Pow","GiftCard","Online","Converse.com $30 Gift Card",,,,,,"Gift Cards","Gift Cards -Physical",,"Star Power","physicalgc",,,30.00,0.00,,,,"10 Holiday","Runout",,,,,,,,,,,"N",,
"gc30Gft","GiftCard","Online","Converse.com $30 Gift Card",,,,,,"Gift Cards","Gift Cards -Physical",,"Holiday Gift","physicalgc",,,30.00,0.00,,,,"10 Holiday","Runout",,,,,,,,,,,"N",,
"gc30dyo","GiftCard","Online","Converse.com $30 Gift Card",,,,,,"Gift Cards","Gift Cards -Physical",,"Holiday Design Your Own","physicalgc",,,30.00,0.00,,,,"10 Holiday","Runout",,,,,,,,,,,"N",,
"gc30Con","GiftCard","Online","Converse.com $30 Gift Card",,,,,,"Gift Cards","Gift Cards -Physical",,"Holiday Converse","physicalgc",,,30.00,0.00,,,,"10 Holiday","Runout",,,,,,,,,,,"N",,
"gc25cnv","GiftCard","Online","Converse.com $25 Gift Card",,,,,,"Gift Cards","Gift Cards -Physical",,"Converse","physicalgc",,,25.00,0.00,,,,"06 Fall",,,,,,,,,,,,"N",,
"gc250cnv","GiftCard","Online","Converse.com $250 Gift Card",,,,,,"Gift Cards","Gift Cards -Physical",,"Converse","physicalgc",,,250.00,0.00,,,,"06 Fall",,,,,,,,,,,,"N",,
"gc20Pow","GiftCard","Online","Converse.com $20 Gift Card",,,,,,"Gift Cards","Gift Cards -Physical",,"Star Power","physicalgc",,,20.00,0.00,,,,"10 Holiday","Runout",,,,,,,,,,,"N",,
"gc20Gft","GiftCard","Online","Converse.com $20 Gift Card",,,,,,"Gift Cards","Gift Cards -Physical",,"Holiday Gift","physicalgc",,,20.00,0.00,,,,,"Runout",,,,,,,,,,,"N",,
"gc20dyo","GiftCard","Online","Converse.com $20 Gift Card",,,,,,"Gift Cards","Gift Cards -Physical",,"Holiday Design Your Own","physicalgc",,,20.00,0.00,,,,"10 Holiday","Runout",,,,,,,,,,,"N",,
"gc20Con","GiftCard","Online","Converse.com $20 Gift Card",,,,,,"Gift Cards","Gift Cards -Physical",,"Holiday Converse","physicalgc",,,20.00,0.00,,,,"10 Holiday","Runout",,,,,,,,,,,"N",,
"gc200cnv","GiftCard","Online","Converse.com $200 Gift Card",,,,,,"Gift Cards","Gift Cards -Physical",,"Converse","physicalgc",,,200.00,0.00,,,,"06 Fall",,,,,,,,,,,,"N",,
"gc175cnv","GiftCard","Online","Converse.com $175 Gift Card",,,,,,"Gift Cards","Gift Cards -Physical",,"Converse","physicalgc",,,175.00,0.00,,,,"06 Fall",,,,,,,,,,,,"N",,
"gc150Pow","GiftCard","Online","Converse.com $150 Gift Card",,,,,,"Gift Cards","Gift Cards -Physical",,"Star Power","physicalgc",,,150.00,0.00,,,,,"Runout",,,,,,,,,,,"N",,
"gc150Gft","GiftCard","Online","Converse.com $150 Gift Card",,,,,,"Gift Cards","Gift Cards -Physical",,"Holiday Gift","physicalgc",,,150.00,0.00,,,,"10 Holiday","Runout",,,,,,,,,,,"N",,
"gc150dyo","GiftCard","Online","Converse.com $150 Gift Card",,,,,,"Gift Cards","Gift Cards -Physical",,"Holiday Design Your Own","physicalgc",,,150.00,0.00,,,,"10 Holiday","Runout",,,,,,,,,,,"N",,
"gc150Con","GiftCard","Online","Converse.com $150 Gift Card",,,,,,"Gift Cards","Gift Cards -Physical",,"Holiday Converse","physicalgc",,,150.00,0.00,,,,"10 Holiday","Runout",,,,,,,,,,,"N",,
"gc125Pow","GiftCard","Online","Converse.com $125 Gift Card",,,,,,"Gift Cards","Gift Cards -Physical",,"Star Power","physicalgc",,,125.00,0.00,,,,,"Runout",,,,,,,,,,,"N",,
"gc125Gft","GiftCard","Online","Converse.com $125 Gift Card",,,,,,"Gift Cards","Gift Cards -Physical",,"Holiday Gift","physicalgc",,,125.00,0.00,,,,,"Runout",,,,,,,,,,,"N",,
"gc125dyo","GiftCard","Online","Converse.com $125 Gift Card",,,,,,"Gift Cards","Gift Cards -Physical",,"Holiday Design Your Own","physicalgc",,,125.00,0.00,,,,,"Runout",,,,,,,,,,,"N",,
"gc125Con","GiftCard","Online","Converse.com $125 Gift Card",,,,,,"Gift Cards","Gift Cards -Physical",,"Holiday Converse","physicalgc",,,125.00,0.00,,,,,"Runout",,,,,,,,,,,"N",,
"gc100Gft","GiftCard","Online","Converse.com $100 Gift Card",,,,,,"Gift Cards","Gift Cards -Physical",,"Holiday Gift","physicalgc",,,100.00,0.00,,,,,"Runout",,,,,,,,,,,"N",,
"gc100dyo","GiftCard","Online","Converse.com $100 Gift Card",,,,,,"Gift Cards","Gift Cards -Physical",,"Holiday Design Your Own","physicalgc",,,100.00,0.00,,,,"10 Holiday","Runout",,,,,,,,,,,"N",,
"gc100Con","GiftCard","Online","Converse.com $100 Gift Card",,,,,,"Gift Cards","Gift Cards -Physical",,"Holiday Converse","physicalgc",,,100.00,0.00,,,,"10 Holiday","Runout",,,,,,,,,,,"N",,
"ec75cnv","eGiftCard","Online","Converse.com $75 Email Gift Cert",,,,,,"Gift Cards","Gift Cards -Digital",,,"electronicgc",,,75.00,0.00,,,,"06 Holiday",,,,,,,,,,,,"N",,
"ec50cnv","eGiftCard","Online","Converse.com $50 Email Gift Cert",,,,,,"Gift Cards","Gift Cards -Digital",,,"electronicgc",,,50.00,0.00,,,,"06 Holiday",,,,,,,,,,,,"N",,
"ec40cnv","eGiftCard","Online","Converse.com $40 Email Gift Cert",,,,,,"Gift Cards","Gift Cards -Digital",,,"electronicgc",,,40.00,0.00,,,,"06 Holiday",,,,,,,,,,,,"N",,
"ec25cnv","eGiftCard","Online","Converse.com $25 Email Gift Cert",,,,,,"Gift Cards","Gift Cards -Digital",,,"electronicgc",,,25.00,0.00,,,,"06 Holiday",,,,,,,,,,,,"N",,
"135529C",,"Online","Design Your Own Chuck Taylor All Star","Your Choice","Low","Canvas","Unisex","CREATE","Sneakers","Converse Create Chuck Taylor?",,,"dyo","Chuck Size Chart","Runs a half-size large",70.00,0.00,,,,,"Runout",,"chuTayOxCan1010",30890,,,,,,,,"N",,
