"SKU","MasterProductID","Status","ProductName","Color","Cut","Material","Gender","BrandSegment","Pillar","MerchPlannerCategory","Collection","Sleeve","ProductType","SizeChart","SizeChartMessaging","Price","SalePrice","Description","ActualStartDate","TargetLaunchDate","InitialSeasonLaunch","LifeCycle","InitialPairsOrdered","NikeProductID","InstanceID","InspirationID","FOB","APS","MainColorHex","AccentColorHex","X Ref Style","Comments","CORE","dyoVersionProductID","dyoVersionInspirationID"
"136813F","MP_148","Online","Chuck Taylor All Star","Olive","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Seasonals",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,12/17/12,12/01/12,"12 Holiday","Runout",304,,,,,,808000,,,,"N",,
"136812C","MP_148","Online","Chuck Taylor All Star","Light Yellow","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Seasonals",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,12/17/12,12/01/12,"12 Holiday","Runout",780,,,,,,"FFEC8B",,,,"N",,
"136811C","MP_148","Online","Chuck Taylor All Star","A Blue","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Seasonals",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,12/20/12,12/01/12,"12 Holiday","Runout",606,,,,,,"3D59AB",,,,"N",,
"136787C","MP_1872","Online","Pro Leather","Black/Varsity Red/Gold/White","Mid","Leather","Unisex","CONS","Sneakers","Lifestyle","All Star",,"regular","Standard Size Chart","Runs true to size",75.00,49.97,,02/01/13,01/01/13,"13 Spring","Runout",135,,,,,,0,,,,"N",,
"136716C",,"Offline","Chuck Taylor Washed Canvas","Off White","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Iterations","Washed",,"regular","Chuck Size Chart","Runs a half-size large",65.00,"#VALUE!",,,10/1/2013,"13 Holiday","Runout",492,,,,,,,,,"pending","N",,
"136715C","MP_1850","Online","Chuck Taylor All Star Washed","Tango Red","Low","Canvas","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Well Worn",,"regular","Chuck Size Chart","Runs a half-size large",65.00,0.00,,01/14/13,01/01/13,"13 Spring","Runout",222,,,,,,"FF3030",,,,"N",,
"136713C",,"Online","Chuck Taylor Washed Canvas","Drizzle","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Iterations","Washed",,"regular","Chuck Size Chart","Runs a half-size large",65.00,,,,10/1/2013,"13 Holiday","Runout",677,,,,,,,,,"pending","N",,
"136711C",,"Online","Chuck Taylor Washed Canvas","Stellar","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Iterations","Washed",,"regular","Chuck Size Chart","Runs a half-size large",70.00,,,,10/1/2013,"13 Holiday","Runout",394,,,,,,,,,"pending","N",,
"136710C",,"Online","Chuck Taylor Washed Canvas","Belgua","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Iterations","Washed",,"regular","Chuck Size Chart","Runs a half-size large",70.00,,,,10/1/2013,"13 Holiday","Runout",677,,,,,,,,,"pending","N",,
"136709C","MP_1914","Online","Converse by John Varvatos Star Player","Canteen","Low","Canvas","Unisex","CONS","Sneakers","Sport Authentics","Varvatos",,"regular","Standard Size Chart","Runs true to size",140.00,0.00,,03/28/13,03/01/13,"13 Spring","Runout",73,,,,,,"B0C4DE",,,,"N",,
"136708C","MP_1914","Online","Converse by John Varvatos Star Player","Castlerock","Low","Canvas","Unisex","CONS","Sneakers","Sport Authentics","Varvatos",,"regular","Standard Size Chart","Runs true to size",140.00,0.00,,03/28/13,03/01/13,"13 Spring","Runout",73,,,,,,"8B7355",,,,"N",,
"136707C",,"Online","Chuck Taylor All Star Double Zip","Tarmac","Low","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Premium","Varvatos",,"regular","Chuck Size Chart","Runs a half-size large",150.00,0.00,,03/29/13,03/01/13,"13 Spring","Runout",70,,,,,,,,,,"N",,
"136706C",,"Online","Chuck Taylor All Star Double Zip","Turtledove","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Premium","Varvatos",,"regular","Chuck Size Chart","Runs a half-size large",150.00,0.00,,03/28/13,03/01/13,"13 Spring","Runout",65,,,,,,,,,,"N",,
"136705C",,"Online","Chuck Taylor All Star Double Zip","Ombre Blue","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Premium","Varvatos",,"regular","Chuck Size Chart","Runs a half-size large",150.00,0.00,,03/11/13,03/01/13,"13 Spring","Runout",57,,,,,,,,,,"N",,
"136704C","MP_1913","Online","Converse by John Varvatos Star Player","Coriander","Mid","Canvas","Unisex","CONS","Sneakers","Sport Authentics","Varvatos",,"regular","Standard Size Chart","Runs true to size",140.00,0.00,,03/29/13,03/01/13,"13 Spring","Runout",55,,,,,,"8B6914",,,,"N",,
"136703C",,"Offline","Chuck Taylor All Star Premium","Blue","Hi","Leather","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Washed",,"regular","Chuck Size Chart","Runs a half-size large",150.00,0.00,,,01/01/13,"13 Spring","Runout",135,,,,,,,,,"pending","N",,
"136702C",,"Offline","Chuck Taylor All Star Premium","Black","Hi","Leather","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Washed",,"regular","Chuck Size Chart","Runs a half-size large",150.00,0.00,,,01/01/13,"13 Spring","Runout",271,,,,,,,,,"pending","N",,
"136701C","MP_2002","Online","Auckland Racer","Moonbeam/Faded Rose","Low","Leather","Unisex","CONS","Sneakers","Sport Authentics","Auckland Racer",,"regular","Standard Size Chart","Runs true to size",110.00,0.00,,,02/01/13,"13 Spring","Runout",62,,,,,,,,,,"N",,
"136699C","MP_2002","Online","Auckland Racer","Beluga/Biscuit","Low","Leather","Unisex","CONS","Sneakers","Sport Authentics","Auckland Racer",,"regular","Standard Size Chart","Runs true to size",110.00,0.00,,,04/01/13,"13 Summer","Runout",92,,,,,,,,,,"N",,
"136698C",,"Online","Chuck Taylor All Star","Truteldove/Egret","Low","Cotton","Unisex","All Star","Sneakers","Chuck Taylor - Premium",,,"regular","Chuck Size Chart","Runs a half-size large",125.00,0.00,,,02/01/13,"13 Spring","Runout",74,,,,,,,,,,"N",,
"136697C",,"Online","Chuck Taylor All Star","Beluga/Egret","Low","Cotton","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Seasonals",,"regular","Chuck Size Chart","Runs a half-size large",125.00,0.00,,,04/01/13,"13 Summer","Runout",86,,,,,,,,,,"N",,
"136693C","MP_1849","Online","Chuck Taylor All Star Studded","Beluga","Hi","Canvas","Unisex","All Star","Sneakers","Varvatos","Nailhead",,"regular","Chuck Size Chart","Runs a half-size large",170.00,0.00,,03/29/13,01/01/13,"13 Spring","Runout",273,,,,,,282828,,,,"N",,
"136692C","MP_1912","Online","Chuck Taylor All Star Zip Off","Beluga/Turtledove","Hi","Canvas","Unisex","All Star","Sneakers","Varvatos","Nailhead",,"regular","Chuck Size Chart","Runs a half-size large",170.00,0.00,,03/29/13,01/01/13,"13 Spring","Runout",271,,,,,,282828,,,,"N",,
"136691C","MP_1912","Online","Chuck Taylor All Star Zip Off","Turtledove","Hi","Canvas","Unisex","All Star","Sneakers","Varvatos","Nailhead",,"regular","Chuck Size Chart","Runs a half-size large",170.00,0.00,,03/29/13,01/01/13,"13 Spring","Runout",197,,,,,,"FFFFF0",,,,"N",,
"136689C","MP_1903","Online","Converse by John Varvatos Star Player","Bombay Brown/Dark Denim/Turtledove","Low","Cotton","Unisex","CONS","Sneakers","Sport Authentics","Varvatos",,"regular","Standard Size Chart","Runs true to size",140.00,0.00,,03/22/13,03/01/13,"13 Spring","Runout",54,,,,,,"CD3700","473C8B",,,"N",,
"136688C",,"Online","Converse by John Varvatos Star Player","Beluga/Faded Rose/Turtledove","Low","Cotton","Unisex","CONS","Sneakers","Sport Authentics","Varvatos",,"regular","Standard Size Chart","Runs true to size",140.00,0.00,,,03/01/13,"13 Spring","Runout",73,,,,,,,,,,"N",,
"136687C","MP_1914","Online","Converse by John Varvatos Star Player","Turtledove","Low","Leather","Unisex","CONS","Sneakers","Sport Authentics","Varvatos",,"regular","Standard Size Chart","Runs true to size",150.00,0.00,,03/07/13,03/01/13,"13 Spring","Runout",46,,,,,,"FFFFFF",,,,"N",,
"136686C",,"Online","Converse by John Varvatos Weapon","Turtledove","Mid","Leather","Unisex","CONS","Sneakers","Sport Authentics","Varvatos",,"regular","Standard Size Chart","Runs true to size",170.00,0.00,,03/28/13,02/01/13,"13 Spring","Runout",70,,,,,,,,,,"N",,
"136685C",,"Online","Converse by John Varvatos Weapon","Mood Indigo","Mid","Leather","Unisex","CONS","Sneakers","Sport Authentics","Varvatos",,"regular","Standard Size Chart","Runs true to size",170.00,0.00,,03/28/13,02/01/13,"13 Spring","Runout",90,,,,,,,,,,"N",,
"136684C",,"Online","Converse by John Varvatos Weapon","Green","Mid","Leather","Unisex","CONS","Sneakers","Sport Authentics","Varvatos",,"regular","Standard Size Chart","Runs true to size",170.00,0.00,,03/28/13,02/01/13,"13 Spring","Runout",90,,,,,,,,,,"N",,
"136682C",,"Online","Converse by John Varvatos Weapon","Beluga","Mid","Leather","Unisex","CONS","Sneakers","Sport Authentics","Varvatos",,"regular","Standard Size Chart","Runs true to size",170.00,0.00,,03/28/13,02/01/13,"13 Spring","Runout",100,,,,,,,,,,"N",,
"136670C","MP_1909","Online","Jack Purcell LTT","Vaporous Gray/Multi","Low","Cotton","Unisex","JACK PURCELL","Sneakers","Jack Purcell?","Floral",,"regular","Jack Size Chart","Runs true to size",70.00,0.00,,03/28/13,03/01/13,"13 Spring","Runout",98,,,,,,"F7F7F7",,,,"N",,
"136669C","MP_1909","Online","Jack Purcell LTT","Dark Navy/Multi","Low","Cotton","Unisex","JACK PURCELL","Sneakers","Jack Purcell?","Floral",,"regular","Jack Size Chart","Runs true to size",70.00,0.00,,03/28/13,03/01/13,"13 Spring","Runout",98,,,,,,"483D8B","FFFFFF",,,"N",,
"136660C",,"Online","Jack Purcell LP","Warm Sand","Low","Linen","Unisex","JACK PURCELL","Sneakers","Jack Purcell?","Slub Linen",,"regular","Jack Size Chart","Runs true to size",80.00,0.00,,,04/01/13,"13 Summer","Runout",148,,,,,,,,,,"N",,
"136658C",,"Online","Jack Purcell LP","Navy","Low","Linen","Unisex","JACK PURCELL","Sneakers","Jack Purcell?","Slub Linen",,"regular","Jack Size Chart","Runs true to size",80.00,0.00,,,04/01/13,"13 Summer","Runout",129,,,,,,,,,,"N",,
"136650C",,"Offline","Jack Purcell Boat LP","Warm Sand","Mid","Linen","Unisex","JACK PURCELL","Sneakers","Jack Purcell?","Slub Linen",,"regular","Jack Size Chart","Runs true to size",85.00,0.00,,,04/01/13,"13 Summer","Runout",135,,,,,,,,,"pending","N",,
"136649C",,"Offline","Jack Purcell Boat LP","Athletic Navy","Mid","Linen","Unisex","JACK PURCELL","Sneakers","Jack Purcell?","Slub Linen",,"regular","Jack Size Chart","Runs true to size",85.00,0.00,,,04/01/13,"13 Summer","Runout",123,,,,,,,,,"pending","N",,
"136646C","MP_1892","Online","Jack Purcell CVO LP","White","Slip","Cotton","Unisex","JACK PURCELL","Sneakers","Jack Purcell?","Salt Textile",,"regular","Jack Size Chart","Runs true to size",75.00,0.00,,03/07/13,02/01/13,"13 Spring","Runout",62,,,,,,"FFFFFF",,,,"N",,
"136645C","MP_1892","Online","Jack Purcell CVO LP","Jester Red","Slip","Cotton","Unisex","JACK PURCELL","Sneakers","Jack Purcell?","Salt Textile",,"regular","Jack Size Chart","Runs true to size",75.00,0.00,,03/07/13,02/01/13,"13 Spring","Runout",43,,,,,,"DC143C",,,,"N",,
"136636C",,"Online","Chuck Taylor All Star Street","Limestone/Varsity Red/Cyber Yellow","Mid","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Collaborations","DC Comics",,"regular","Chuck Size Chart","Runs a half-size large",60.00,0.00,,,04/01/13,"13 Summer","Runout",650,,,,,,,,,,"N",,
"136633C",,"Online","Chuck Taylor All Star","Charcoal/Varsity Red","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Collaborations","DC Comics",,"regular","Chuck Size Chart","Runs a half-size large",60.00,0.00,,,04/01/13,"13 Summer","Runout",867,,,,,,,,,,"N",,
"136632C",,"Online","Chuck Taylor All Star","Black/Royal Blue/Multi","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Collaborations","DC Comics",,"regular","Chuck Size Chart","Runs a half-size large",60.00,0.00,,,04/01/13,"13 Summer","Runout",1083,,,,,,,,,,"N",,
"136630F",,"Online","Chuck Taylor All Star Knee Hi","Mirage Gray","X-Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Iterations","Extended Height",,"regular","Chuck Size Chart","Runs a half-size large",65.00,0.00,,03/28/13,12/01/12,"12 Holiday","Runout",295,,,,,,,,,,"N",,
"136629F",,"Online","Chuck Taylor All Star Knee Hi","Black","X-Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Iterations","Extended Height",,"regular","Chuck Size Chart","Runs a half-size large",65.00,44.97,,01/23/13,12/01/12,"12 Holiday","Runout",369,,,,,,,,,,"N",,
"136625C","MP_1906","Online","Chuck Taylor All Star Two Fold","White","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Iterations","Seasonals",,"regular","Chuck Size Chart","Runs a half-size large",60.00,39.97,,03/28/13,02/01/13,"13 Spring","Runout",223,,,,,,"FFFFFF","FF3E96",,,"N",,
"136624C","MP_1906","Online","Chuck Taylor All Star Two Fold","Mirage Gray","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Iterations","Seasonals",,"regular","Chuck Size Chart","Runs a half-size large",60.00,0.00,,03/28/13,02/01/13,"13 Spring","Runout",277,,,,,,"E8E8E8","FF69B4",,,"N",,
"136623F","MP_1898","Online","Chuck Taylor All Star","Neon Orange","Low","Textile","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Basic Washed Neons",,"regular","Chuck Size Chart","Runs a half-size large",50.00,0.00,,03/12/13,03/01/13,"13 Spring","Runout",83,,,,,,"FFD39B",,,,"N",,
"136622F","MP_1897","Online","Chuck Taylor All Star","Neon Orange","Hi","Textile","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Basic Washed Neons",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,03/12/13,03/01/13,"13 Spring","Runout",66,,,,,,"FFD39B",,,,"N",,
"136616F","MP_2064","Online","Chuck Taylor All Star","Mirage Gray/White","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Basic Star Print",,"regular","Chuck Size Chart","Runs a half-size large",60.00,0.00,,,03/01/13,"13 Spring","Runout",400,,,,,,,,,,"N",,
"136615F","MP_2064","Online","Chuck Taylor All Star","Jester Red/White","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Basic Star Print",,"regular","Chuck Size Chart","Runs a half-size large",60.00,0.00,,,03/01/13,"13 Spring","Runout",308,,,,,,,,,,"N",,
"136613F","MP_2073","Online","Chuck Taylor All Star","Black/White","Low","Canvas","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Basic Star Print",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,,03/01/13,"13 Spring","Runout",400,,,,,,,,,,"N",,
"136610F",,"Online","Chuck Taylor All Star  ","A Blue","Slip","Canvas","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Seasonals",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,,04/01/13,"13 Summer","Runout",209,,,,,,,,,,"N",,
"136604F",,"Online","Chuck Taylor All Star LP","White Sand","Low","Cotton","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Washed Twill",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,,04/01/13,"13 Summer","Runout",280,,,,,,,,,,"N",,
"136603F",,"Online","Chuck Taylor All Star LP","Varsity Red","Low","Cotton","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Washed Twill",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,,04/01/13,"13 Summer","Runout",120,,,,,,,,,,"N",,
"136601F",,"Offline","Chuck Taylor All Star LP","Athletic Navy","Mid","Cotton","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Washed Twill",,"regular","Chuck Size Chart","Runs a half-size large",60.00,0.00,,,04/01/13,"13 Summer","Runout",240,,,,,,,,,"pending","N",,
"136600F",,"Online","Chuck Taylor All Star LP","Charcoal","Hi","Cotton","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Washed Twill",,"regular","Chuck Size Chart","Runs a half-size large",60.00,0.00,,,04/01/13,"13 Summer","Runout",320,,,,,,,,,,"N",,
"136592C","MP_1905","Online","Chuck Taylor All Star Chuckout","Olive Drab","Low","Canvas","Unisex","All Star","Sneakers","Chuck  Taylor- Extensions","Chuckout",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,03/28/13,02/01/13,"13 Spring","Runout",308,,,,,,"6E8B3D",,,,"N",,
"136591C","MP_1905","Online","Chuck Taylor All Star Chuckout","Charcoal Gray","Low","Canvas","Unisex","All Star","Sneakers","Chuck  Taylor- Extensions","Chuckout",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,,02/01/13,"13 Spring","Runout",431,,,,,,,,,,"N",,
"136589C","MP_1905","Online","Chuck Taylor All Star Chuckout","Black","Low","Canvas","Unisex","All Star","Sneakers","Chuck  Taylor- Extensions","Chuckout",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,03/28/13,02/01/13,"13 Spring","Runout",517,,,,,,0,,,,"N",,
"136588C",,"Online","Chuck Taylor All Star","Fernway Green","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Collaborations","Green Day",,"regular","Chuck Size Chart","Runs a half-size large",60.00,39.97,,02/21/13,01/01/13,"13 Spring","Runout",1760,,,,,,,,,,"N",,
"136585F","MP_1898","Online","Chuck Taylor All Star","Neon Yellow","Low","Textile","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Basic Washed Neons",,"regular","Chuck Size Chart","Runs a half-size large",50.00,0.00,,03/12/13,03/01/13,"13 Spring","Runout",226,,,,,,"FFF68F",,,,"N",,
"136583F","MP_1898","Online","Chuck Taylor All Star","Neon Blue","Low","Textile","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Basic Washed Neons",,"regular","Chuck Size Chart","Runs a half-size large",50.00,0.00,,03/12/13,03/01/13,"13 Spring","Runout",238,,,,,,"A4D3EE",,,,"N",,
"136582F","MP_1897","Online","Chuck Taylor All Star","Neon Yellow","Hi","Textile","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Basic Washed Neons",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,03/12/13,03/01/13,"13 Spring","Runout",164,,,,,,"FFF68F",,,,"N",,
"136581F","MP_1897","Online","Chuck Taylor All Star","Neon Pink","Hi","Textile","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Basic Washed Neons",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,03/12/13,03/01/13,"13 Spring","Runout",113,,,,,,"FFB6C1",,,,"N",,
"136580F","MP_1897","Online","Chuck Taylor All Star","Neon Blue","Hi","Textile","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Basic Washed Neons",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,03/12/13,03/01/13,"13 Spring","Runout",200,,,,,,"B0E2FF",,,,"N",,
"136576F",,"Online","Chuck Taylor All Star Side Zip","Athletic Navy","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Iterations","Seasonals",,"regular","Chuck Size Chart","Runs a half-size large",60.00,0.00,,01/14/13,12/01/12,"12 Holiday","Runout",197,,,,,,,,,,"N",,
"136573F","MP_1864","Online","Chuck Taylor All Star Multi Tongue","Charcoal","Low","Canvas","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Seasonals",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,01/23/13,01/01/13,"13 Spring","Runout",234,,,,,,919191,,,,"N",,
"136572F","MP_1864","Online","Chuck Taylor All Star Multi Tongue","Carmine Rose","Low","Canvas","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Seasonals",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,01/23/13,01/01/13,"13 Spring","Runout",197,,,,,,"EE1289",,,,"N",,
"136567F","MP_154","Online","Chuck Taylor All Star","Mirage Gray","Low","Canvas","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Seasonals",,"regular","Chuck Size Chart","Runs a half-size large",50.00,0.00,,12/20/12,12/01/12,"12 Holiday","Runout",804,,,,,,"B8B8B8",,,,"N",,
"136565F","MP_154","Online","Chuck Taylor All Star","Beach Glass","Low","Canvas","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Seasonals",,"regular","Chuck Size Chart","Runs a half-size large",50.00,0.00,,12/18/12,12/01/12,"12 Holiday","Runout",900,,,,,,"BBFFFF",,,,"N",,
"136564F","MP_154","Online","Chuck Taylor All Star","B Blue","Low","Canvas","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Seasonals",,"regular","Chuck Size Chart","Runs a half-size large",50.00,0.00,,01/23/13,12/01/12,"12 Holiday","Runout",820,,,,,,"1874CD",,,,"N",,
"136563F","MP_148","Online","Chuck Taylor All Star","Mirage Grey","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Seasonals",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,01/23/13,03/01/13,"13 Spring","Runout",513,,,,,,"E5E5E5",,,,"N",,
"136561F","MP_148","Online","Chuck Taylor All Star","Beach Glass","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Seasonals",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,01/03/12,12/01/12,"12 Holiday","Runout",500,,,,,,"00FFFF",,,,"N",,
"136560F","MP_148","Online","Chuck Taylor All Star","Baja Blue","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal","Seasonals",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,12/20/12,12/01/12,"12 Holiday","Runout",510,,,,,,55,,,,"N",,
"136551C","MP_1905","Online","Chuck Taylor All Star Chuckout","Varsity Red","Low","Cotton","Unisex","All Star","Sneakers","Chuck  Taylor- Extensions","Chuckout",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,,02/01/13,"13 Spring","Runout",222,,,,,,,,,,"N",,
"136550C","MP_1905","Online","Chuck Taylor All Star Chuckout","Bleached Sand","Low","Cotton","Unisex","All Star","Sneakers","Chuck  Taylor- Extensions","Chuckout",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,,02/01/13,"13 Spring","Runout",345,,,,,,,,,,"N",,
"136548C","MP_1905","Online","Chuck Taylor All Star Chuckout","Athletic Navy","Low","Cotton","Unisex","All Star","Sneakers","Chuck  Taylor- Extensions","Chuckout",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,,02/01/13,"13 Spring","Runout",431,,,,,,,,,,"N",,
"136537C","MP_2053","Offline","Sandstar","Frost Gray",,"Synthetic","Unisex","All Star","Sneakers","Chuck  Taylor- Extensions","Sandstar",,"regular","Chuck Size Chart","Runs a half-size large",20.00,0.00,,,02/01/13,"13 Spring","Runout",197,,,,,,,,,"pending","N",,
